ORIGIN,AIRLINE,Year,flights,delayed,avg_delay,connections,pct_delayed,AIRPORT,ORIGIN_CITY,STATE,LATITUDE,LONGITUDE
CSG,Endeavor Air Inc.,2022,111,14,59.642857142857146,['ATL'],12.612612612612612,Columbus Metropolitan,Columbus,GA,32.51633333,-84.93886111
CSG,PSA Airlines Inc.,2022,42,10,35.9,['CLT'],23.809523809523807,Columbus Metropolitan,Columbus,GA,32.51633333,-84.93886111
CSG,SkyWest Airlines Inc.,2022,37,7,56.285714285714285,['DFW'],18.91891891891892,Columbus Metropolitan,Columbus,GA,32.51633333,-84.93886111
CVG,Alaska Airlines Inc.,2022,37,6,23.666666666666668,['SEA'],16.216216216216218,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Allegiant Air,2022,343,102,62.068627450980394,"['LAS', 'DEN', 'PVD', 'PGD', 'JAX', 'SAV', 'AUS', 'FLL', 'MYR', 'SRQ', 'CHS', 'LAX', 'EYW', 'PBI', 'VPS', 'ORF', 'PIE', 'EWR', 'SFB', 'MSY', 'AZA']",29.737609329446062,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,American Airlines Inc.,2022,197,42,70.02380952380952,"['MIA', 'LAX', 'PHX', 'DFW', 'CLT']",21.31979695431472,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Delta Air Lines Inc.,2022,639,82,72.02439024390245,"['FLL', 'BOS', 'TPA', 'LAS', 'RSW', 'DEN', 'LAX', 'ATL', 'MCO', 'SLC', 'SEA']",12.832550860719873,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Endeavor Air Inc.,2022,665,97,59.2680412371134,"['LGA', 'MSP', 'BOS', 'DTW', 'AUS', 'EWR', 'DCA', 'JFK']",14.586466165413533,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Envoy Air,2022,319,55,48.69090909090909,"['BOS', 'MIA', 'AUS', 'DFW', 'CLT', 'DCA', 'ORD']",17.24137931034483,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Frontier Airlines Inc.,2022,287,84,79.6547619047619,"['TPA', 'MIA', 'LAS', 'RSW', 'DEN', 'RDU', 'ATL', 'MCO', 'PHL', 'PHX', 'DFW']",29.268292682926827,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Mesa Airlines Inc.,2022,52,8,104.5,"['IAD', 'IAH', 'ORD']",15.384615384615385,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,PSA Airlines Inc.,2022,260,44,69.97727272727273,"['PHL', 'CLT', 'DCA']",16.923076923076923,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Republic Airline,2022,392,78,60.43589743589744,"['LGA', 'BOS', 'MIA', 'PHL', 'EWR', 'IAD', 'CLT', 'DCA', 'JFK', 'ORD']",19.897959183673468,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,SkyWest Airlines Inc.,2022,94,22,60.72727272727273,"['DEN', 'IAH', 'ORD']",23.404255319148938,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Southwest Airlines Co.,2022,227,50,48.34,"['TPA', 'BWI', 'DEN', 'MDW', 'MCO', 'HOU', 'PHX', 'SRQ']",22.026431718061673,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,United Air Lines Inc.,2022,122,17,90.47058823529412,"['DEN', 'LAX', 'EWR', 'IAH', 'ORD']",13.934426229508196,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CWA,Endeavor Air Inc.,2022,113,12,99.75,"['MSP', 'DTW']",10.619469026548673,Central Wisconsin,Mosinee,WI,44.77761917,-89.66677944
CWA,Envoy Air,2022,77,18,58.44444444444444,['ORD'],23.376623376623375,Central Wisconsin,Mosinee,WI,44.77761917,-89.66677944
CYS,SkyWest Airlines Inc.,2022,74,5,112.8,['DEN'],6.756756756756757,Cheyenne,Cheyenne,WY,41.1557225,-104.8118381
DAB,American Airlines Inc.,2022,21,4,291.25,['CLT'],19.047619047619047,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAB,Delta Air Lines Inc.,2022,119,7,50.57142857142857,['ATL'],5.88235294117647,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAB,Envoy Air,2022,6,3,93.66666666666667,['DFW'],50.0,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAB,Mesa Airlines Inc.,2022,7,2,95.5,['DFW'],28.57142857142857,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAB,PSA Airlines Inc.,2022,122,20,129.5,"['PHL', 'CLT', 'DCA']",16.39344262295082,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAL,Alaska Airlines Inc.,2022,78,15,39.0,"['SFO', 'SEA', 'LAX']",19.230769230769234,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAL,Delta Air Lines Inc.,2022,156,26,99.0,['ATL'],16.666666666666664,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAL,SkyWest Airlines Inc.,2022,11,1,52.0,"['LAX', 'SFO']",9.090909090909092,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAL,Southwest Airlines Co.,2022,6637,1607,50.34100808960797,"['CMH', 'MSP', 'TPA', 'DTW', 'LAS', 'DEN', 'STL', 'ONT', 'BHM', 'ELP', 'MAF', 'SNA', 'CLT', 'SEA', 'BZN', 'JAX', 'ORD', 'BUR', 'SAV', 'MEM', 'SAN', 'BWI', 'MIA', 'AMA', 'HDN', 'SDF', 'AUS', 'HRL', 'MKE', 'HOU', 'SMF', 'FLL', 'PSP', 'TUL', 'MYR', 'DCA', 'IAH', 'SRQ', 'LGA', 'OAK', 'BNA', 'CHS', 'RSW', 'MCI', 'MDW', 'LAX', 'LBB', 'SAT', 'MTJ', 'OMA', 'LGB', 'IND', 'PIT', 'COS', 'ECP', 'VPS', 'PDX', 'ORF', 'RNO', 'LIT', 'RDU', 'PNS', 'SJC', 'ABQ', 'ATL', 'MCO', 'PHL', 'PHX', 'SLC', 'MSY']",24.212746722916982,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAY,Allegiant Air,2022,28,14,57.0,"['PIE', 'SFB', 'PGD']",50.0,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Delta Air Lines Inc.,2022,101,5,52.8,['ATL'],4.9504950495049505,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Endeavor Air Inc.,2022,55,6,222.83333333333334,"['LGA', 'ATL', 'DTW']",10.909090909090908,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Envoy Air,2022,117,15,87.0,"['ORD', 'CLT', 'DFW']",12.82051282051282,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Mesa Airlines Inc.,2022,4,2,93.0,['DFW'],50.0,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,PSA Airlines Inc.,2022,292,45,68.0,"['PHL', 'CLT', 'DCA', 'DFW']",15.41095890410959,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Republic Airline,2022,40,9,63.77777777777778,"['LGA', 'DCA']",22.5,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,SkyWest Airlines Inc.,2022,42,8,129.125,"['DTW', 'DFW']",19.047619047619047,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,United Air Lines Inc.,2022,1,1,67.0,['ORD'],100.0,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DBQ,Envoy Air,2022,41,5,57.0,['ORD'],12.195121951219512,Dubuque Municipal,Dubuque,IA,42.40295944,-90.70916722
DCA,Alaska Airlines Inc.,2022,200,44,69.5,"['LAX', 'SEA', 'SFO', 'PDX']",22.0,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,American Airlines Inc.,2022,2888,601,70.65391014975042,"['CMH', 'TPA', 'LAS', 'PVD', 'CLT', 'JAX', 'ORD', 'BTV', 'SAV', 'MIA', 'DFW', 'MYR', 'SRQ', 'LGA', 'BNA', 'CHS', 'RSW', 'MCI', 'BDL', 'LAX', 'PWM', 'EYW', 'PBI', 'IND', 'PIT', 'BOS', 'VPS', 'SYR', 'RDU', 'PNS', 'ATL', 'MCO', 'BGR', 'PHX', 'MSY']",20.810249307479225,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Delta Air Lines Inc.,2022,829,132,78.5909090909091,"['LGA', 'MSP', 'DTW', 'LAX', 'ATL', 'SLC', 'JFK']",15.922798552472859,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Endeavor Air Inc.,2022,194,26,125.73076923076923,"['RDU', 'CVG', 'JFK']",13.402061855670103,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Envoy Air,2022,384,94,73.54255319148936,"['CMH', 'MSP', 'DTW', 'AGS', 'ROC', 'DSM', 'ORD', 'SAV', 'MEM', 'ILM', 'SDF', 'CVG', 'AVL', 'TUL', 'BUF', 'SRQ', 'BNA', 'CHS', 'MCI', 'HSV', 'BDL', 'PWM', 'TVC', 'IND', 'GRR', 'VPS', 'ORF', 'SYR', 'LIT', 'RDU', 'ATL', 'ALB', 'XNA', 'MSY']",24.479166666666664,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Frontier Airlines Inc.,2022,129,20,64.65,['DEN'],15.503875968992247,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,JetBlue Airways,2022,1052,284,78.44014084507042,"['ACK', 'BOS', 'PBI', 'MVY', 'RSW', 'MCO', 'FLL', 'SJU']",26.996197718631176,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Mesa Airlines Inc.,2022,94,19,95.78947368421052,['IAH'],20.212765957446805,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,PSA Airlines Inc.,2022,3492,843,68.18861209964413,"['MSP', 'CMH', 'DTW', 'AGS', 'GSO', 'STL', 'BHM', 'PVD', 'CAK', 'ROC', 'HPN', 'CLT', 'DSM', 'JAX', 'BTV', 'SAV', 'MEM', 'JAN', 'CAE', 'ILM', 'SDF', 'CLE', 'MHT', 'CVG', 'EWN', 'TLH', 'AVL', 'TUL', 'MYR', 'BUF', 'SRQ', 'BNA', 'CHS', 'HSV', 'MCI', 'BDL', 'DAY', 'PWM', 'PIT', 'IND', 'CRW', 'MLB', 'TYS', 'LAN', 'GRR', 'GSP', 'VPS', 'ECP', 'ORF', 'SYR', 'RDU', 'PNS', 'PHL', 'OKC', 'BGR', 'ALB', 'CHA', 'MGM', 'ATL', 'MSY']",24.140893470790378,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Republic Airline,2022,3129,609,58.89655172413793,"['CMH', 'MSP', 'DTW', 'TPA', 'GSO', 'STL', 'PVD', 'ROC', 'DSM', 'JFK', 'JAX', 'BTV', 'ORD', 'SAV', 'MEM', 'JAN', 'CAE', 'ILM', 'SDF', 'MVY', 'CLE', 'MHT', 'HHH', 'CVG', 'TLH', 'AVL', 'TUL', 'BUF', 'SRQ', 'LGA', 'ACK', 'BNA', 'CHS', 'RSW', 'MCI', 'HSV', 'BDL', 'EYW', 'DAY', 'PWM', 'PBI', 'OMA', 'IND', 'PIT', 'BOS', 'ECP', 'GRR', 'VPS', 'SYR', 'ORF', 'RDU', 'MSN', 'LEX', 'PHL', 'OKC', 'ALB', 'ATL', 'CHA', 'BGR', 'EWR', 'MSY']",19.463087248322147,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,SkyWest Airlines Inc.,2022,134,18,52.166666666666664,"['IAH', 'ORD']",13.432835820895523,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Southwest Airlines Co.,2022,1595,383,58.10704960835509,"['CMH', 'TPA', 'STL', 'PVD', 'JAX', 'AUS', 'MKE', 'HOU', 'FLL', 'SRQ', 'BNA', 'RSW', 'MCI', 'MDW', 'DAL', 'OMA', 'ATL', 'MCO', 'OKC', 'MSY']",24.012539184952978,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,United Air Lines Inc.,2022,424,57,84.54385964912281,"['SFO', 'DEN', 'IAH', 'ORD']",13.443396226415095,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DDC,SkyWest Airlines Inc.,2022,67,8,106.875,"['LBL', 'DEN']",11.940298507462686,Dodge City Regional,Dodge City,KS,37.76312194,-99.96542389
DEC,SkyWest Airlines Inc.,2022,109,7,97.28571428571429,"['TBN', 'PAH', 'JLN', 'CGI', 'ORD']",6.422018348623854,Decatur,Decatur,IL,39.8345625,-88.86568917
DEN,Alaska Airlines Inc.,2022,186,47,54.8936170212766,"['ANC', 'SEA', 'PDX']",25.268817204301076,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Allegiant Air,2022,46,13,35.46153846153846,"['TYS', 'ATW', 'PIA', 'CVG', 'AVL']",28.26086956521739,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,American Airlines Inc.,2022,877,162,81.08024691358025,"['MIA', 'AUS', 'LAX', 'PHL', 'PHX', 'DFW', 'CLT', 'ORD']",18.47206385404789,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Delta Air Lines Inc.,2022,1072,196,70.10204081632654,"['LGA', 'MSP', 'BOS', 'DTW', 'LAX', 'ATL', 'CVG', 'SLC', 'SEA', 'JFK']",18.28358208955224,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Envoy Air,2022,1,1,39.0,['AUS'],100.0,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Frontier Airlines Inc.,2022,2086,579,56.22279792746114,"['LAS', 'STL', 'PVD', 'ELP', 'GRB', 'JAX', 'BTV', 'SAN', 'HRL', 'MKE', 'DFW', 'BUF', 'BDL', 'OMA', 'IND', 'ABQ', 'OKC', 'PHL', 'MSY', 'ONT', 'BKG', 'FAR', 'BMI', 'BUR', 'SDF', 'MDT', 'CVG', 'TUL', 'DCA', 'MYR', 'OAK', 'FCA', 'RSW', 'DRO', 'MDW', 'TYS', 'RDU', 'PNS', 'MSN', 'MCO', 'PHX', 'FSD', 'DTW', 'MSO', 'CID', 'ROC', 'SNA', 'DSM', 'SEA', 'MEM', 'BWI', 'IAH', 'HSV', 'SAT', 'PBI', 'FAT', 'PDX', 'ORF', 'SLC', 'MSP', 'CMH', 'TPA', 'CLT', 'ORD', 'MIA', 'SFO', 'AUS', 'CLE', 'HOU', 'SMF', 'BNA', 'MCI', 'BIS', 'PIT', 'GRR', 'SYR', 'LIT', 'ATL', 'ALB', 'GJT', 'XNA']",27.75647171620326,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,JetBlue Airways,2022,181,72,133.29166666666666,"['LGA', 'BOS', 'JFK']",39.77900552486188,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,SkyWest Airlines Inc.,2022,6302,1257,69.11296738265712,"['RIW', 'STL', 'ELP', 'MAF', 'BZN', 'XWA', 'RDM', 'SUX', 'CPR', 'SAN', 'RIC', 'MKE', 'RKS', 'DFW', 'SAF', 'MRY', 'GCC', 'GEG', 'PUB', 'SBP', 'LBB', 'WYS', 'OMA', 'BOI', 'ATW', 'EGE', 'SJC', 'ABQ', 'CYS', 'OKC', 'COD', 'BTM', 'IDA', 'ONT', 'EUG', 'BHM', 'FAR', 'SGU', 'BUR', 'HLN', 'MLI', 'TUS', 'SDF', 'CVG', 'VEL', 'TUL', 'BIH', 'FCA', 'CHS', 'DRO', 'DIK', 'LWS', 'TYS', 'COS', 'RNO', 'PNS', 'MSN', 'GUC', 'PHX', 'FSD', 'PSP', 'MOT', 'DTW', 'MSO', 'CID', 'SEA', 'DSM', 'BFF', 'JLN', 'SAV', 'MEM', 'PSC', 'SLN', 'HDN', 'LAR', 'RAP', 'SRQ', 'ACV', 'DDC', 'HSV', 'LAX', 'CNY', 'JMS', 'BIL', 'SAT', 'SGF', 'FAT', 'ASE', 'BFL', 'SUN', 'ECP', 'GSP', 'MFR', 'PDX', 'ORF', 'VPS', 'EAR', 'JAC', 'FOD', 'SLC', 'CMH', 'MSP', 'ICT', 'HOB', 'CLT', 'HYS', 'OTH', 'AMA', 'ALS', 'AUS', 'SMF', 'FLG', 'SHR', 'BNA', 'MCI', 'PRC', 'TVC', 'SBA', 'MTJ', 'BIS', 'GRR', 'LBF', 'GTF', 'SYR', 'LIT', 'LBL', 'ATL', 'GJT', 'DVL', 'XNA']",19.94604887337353,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Southwest Airlines Co.,2022,8467,2585,50.255319148936174,"['LAS', 'STL', 'ELP', 'MAF', 'BZN', 'JAX', 'SAN', 'RIC', 'MKE', 'BUF', 'BDL', 'GEG', 'LBB', 'OMA', 'LGB', 'IND', 'BOI', 'SJC', 'ABQ', 'OKC', 'PHL', 'MSY', 'ONT', 'EUG', 'BHM', 'BUR', 'TUS', 'SDF', 'CVG', 'TUL', 'LGA', 'OAK', 'CHS', 'RSW', 'MDW', 'BOS', 'COS', 'RNO', 'RDU', 'PNS', 'MCO', 'PHX', 'PSP', 'DTW', 'SNA', 'SEA', 'DSM', 'MEM', 'BWI', 'HDN', 'FLL', 'IAD', 'IAH', 'SRQ', 'LAX', 'DAL', 'SAT', 'FAT', 'ECP', 'PDX', 'ORF', 'SLC', 'MSP', 'CMH', 'TPA', 'ICT', 'CLT', 'ORD', 'MIA', 'AMA', 'SFO', 'AUS', 'CLE', 'HOU', 'SMF', 'BNA', 'MCI', 'SBA', 'MTJ', 'PIT', 'GRR', 'LIT', 'ATL', 'ALB']",30.53029408291012,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Spirit Air Lines,2022,198,55,63.96363636363636,"['DTW', 'MIA', 'LAS', 'LAX', 'FLL', 'IAH']",27.77777777777778,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,United Air Lines Inc.,2022,8252,1987,68.73477604428787,"['LAS', 'STL', 'ELP', 'BZN', 'RDM', 'JAX', 'BTV', 'SAN', 'RIC', 'MKE', 'DFW', 'BDL', 'GEG', 'PWM', 'OMA', 'IND', 'BOI', 'SJC', 'ABQ', 'PHL', 'OKC', 'EWR', 'MSY', 'ONT', 'EUG', 'BUR', 'TUS', 'SDF', 'CVG', 'TUL', 'DCA', 'LGA', 'FCA', 'CHS', 'RSW', 'BOS', 'COS', 'RNO', 'RDU', 'MSN', 'MCO', 'PHX', 'FSD', 'LIH', 'PSP', 'DTW', 'MSO', 'HNL', 'CID', 'SNA', 'SEA', 'DSM', 'SAV', 'MEM', 'BWI', 'HDN', 'KOA', 'FLL', 'IAD', 'RAP', 'IAH', 'SRQ', 'LAX', 'BIL', 'SAT', 'FAT', 'PDX', 'MFR', 'ORF', 'JAC', 'SLC', 'MSP', 'CMH', 'TPA', 'ICT', 'CLT', 'ORD', 'MIA', 'SFO', 'AUS', 'CLE', 'SMF', 'BNA', 'MCI', 'TVC', 'SBA', 'OGG', 'MTJ', 'ANC', 'PIT', 'GRR', 'GTF', 'SYR', 'ATL', 'GJT']",24.07901114881241,Denver Intl,Denver,CO,39.85840806,-104.6670019
DFW,Alaska Airlines Inc.,2022,172,42,61.214285714285715,"['SEA', 'PDX']",24.418604651162788,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,American Airlines Inc.,2022,14634,3926,64.0636780438105,"['LAS', 'STL', 'ELP', 'MAF', 'GRB', 'BZN', 'JAX', 'SAN', 'RIC', 'MKE', 'BUF', 'BDL', 'GEG', 'PWM', 'SBP', 'LBB', 'OMA', 'IND', 'BOI', 'EGE', 'SJC', 'ABQ', 'PHL', 'OKC', 'EWR', 'MSY', 'AGS', 'GSO', 'ONT', 'EUG', 'BHM', 'JFK', 'BUR', 'TUS', 'MDT', 'SDF', 'CVG', 'TUL', 'DCA', 'MYR', 'LGA', 'CHS', 'FCA', 'STT', 'RSW', 'BOS', 'TYS', 'COS', 'RNO', 'RDU', 'PNS', 'MSN', 'GUC', 'MCO', 'PHX', 'PSP', 'DTW', 'MSO', 'MFE', 'HNL', 'CID', 'SNA', 'SEA', 'DSM', 'SAV', 'MEM', 'BWI', 'CAE', 'HDN', 'FLL', 'IAD', 'RAP', 'IAH', 'SRQ', 'LAX', 'EYW', 'SAT', 'PBI', 'FAT', 'BFL', 'ECP', 'GSP', 'PDX', 'VPS', 'ORF', 'JAC', 'SLC', 'SJU', 'CMH', 'MSP', 'TPA', 'ICT', 'DEN', 'CLT', 'ORD', 'MIA', 'AMA', 'SFO', 'ILM', 'AUS', 'CLE', 'SMF', 'BNA', 'MCI', 'SBA', 'OGG', 'MTJ', 'ANC', 'PIT', 'GRR', 'SYR', 'LIT', 'ATL', 'XNA']",26.827934946016125,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Delta Air Lines Inc.,2022,1063,154,84.92207792207792,"['LGA', 'MSP', 'BOS', 'DTW', 'LAX', 'ATL', 'SLC', 'JFK']",14.487300094073378,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Endeavor Air Inc.,2022,1,1,82.0,['CVG'],100.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Envoy Air,2022,5071,699,52.306151645207436,"['GNV', 'STL', 'SHV', 'ELP', 'MAF', 'BZN', 'BTV', 'TRI', 'HRL', 'DRT', 'LFT', 'BUF', 'MRY', 'TXK', 'STS', 'SBP', 'LBB', 'MLU', 'OMA', 'IND', 'BOI', 'SJC', 'ABQ', 'OKC', 'MSY', 'LAW', 'AGS', 'GSO', 'ABI', 'BHM', 'EVV', 'FAY', 'FAR', 'SWO', 'BMI', 'LRD', 'MLI', 'SDF', 'MDT', 'CVG', 'TUL', 'MYR', 'CHS', 'DRO', 'TYS', 'SPS', 'COS', 'PNS', 'MSN', 'MOB', 'CLL', 'MGM', 'CRP', 'FSD', 'LCH', 'GCK', 'BTR', 'MSO', 'MFE', 'ACT', 'CID', 'DSM', 'SAV', 'MEM', 'GGG', 'JAN', 'CAE', 'HHH', 'RAP', 'IAH', 'HSV', 'DAY', 'BIL', 'DAB', 'SGF', 'TYR', 'BFL', 'ECP', 'GSP', 'VPS', 'AEX', 'CMI', 'COU', 'CHA', 'MHK', 'CMH', 'ICT', 'FSM', 'GPT', 'BPT', 'AMA', 'ILM', 'AUS', 'BRO', 'GRK', 'TLH', 'AVL', 'MCI', 'TVC', 'SBA', 'MTJ', 'BIS', 'GRR', 'LIT', 'GRI', 'SJT', 'LEX', 'ATL', 'GJT', 'XNA', 'SPI']",13.78426345888385,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Frontier Airlines Inc.,2022,387,128,83.609375,"['SAN', 'TPA', 'MIA', 'SFO', 'LAS', 'DEN', 'ONT', 'MDW', 'ATL', 'MCO', 'PHL', 'PHX', 'EWR']",33.0749354005168,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Horizon Air,2022,6,5,61.8,"['SEA', 'PDX']",83.33333333333334,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,JetBlue Airways,2022,74,23,91.3913043478261,"['BOS', 'JFK']",31.08108108108108,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Mesa Airlines Inc.,2022,1889,436,82.65825688073394,"['ICT', 'GNV', 'FSM', 'AGS', 'MFE', 'STL', 'CID', 'BHM', 'FAR', 'FAY', 'ELP', 'GPT', 'MAF', 'SHV', 'BMI', 'DSM', 'ORD', 'MEM', 'JAN', 'MLI', 'AMA', 'ILM', 'SDF', 'AUS', 'TRI', 'GRK', 'HOU', 'TLH', 'IAD', 'TUL', 'RAP', 'IAH', 'LFT', 'MYR', 'MRY', 'HSV', 'MCI', 'DRO', 'DAY', 'SBA', 'LBB', 'BIL', 'DAB', 'MTJ', 'SAT', 'LGB', 'BFL', 'TYS', 'ECP', 'BOI', 'VPS', 'LIT', 'PIA', 'PNS', 'MOB', 'MSN', 'OKC', 'MGM', 'GJT', 'CRP', 'FSD', 'XNA', 'BTR']",23.080995235574377,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,PSA Airlines Inc.,2022,50,9,51.666666666666664,"['TYS', 'LIT', 'PNS', 'DAY', 'MGM', 'MYR']",18.0,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Republic Airline,2022,13,2,38.0,"['EWR', 'IAD', 'ORD']",15.384615384615385,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,SkyWest Airlines Inc.,2022,3221,631,79.86529318541997,"['GNV', 'STL', 'SHV', 'ELP', 'MAF', 'ROW', 'SBN', 'TRI', 'HRL', 'MKE', 'DRT', 'SAF', 'LFT', 'TXK', 'LBB', 'MLU', 'PIA', 'OKC', 'YUM', 'LAW', 'IDA', 'BHM', 'FAR', 'EVV', 'FAY', 'SGU', 'SWO', 'LRD', 'MLI', 'CSG', 'TUL', 'CHS', 'DRO', 'FWA', 'TYS', 'COS', 'SPS', 'CLL', 'MOB', 'GUC', 'MGM', 'CRP', 'FSD', 'LCH', 'GCK', 'BTR', 'MFE', 'ACT', 'CID', 'DSM', 'SEA', 'MEM', 'GGG', 'JAN', 'CAE', 'IAH', 'HSV', 'DAY', 'SGF', 'TYR', 'ASE', 'ECP', 'GSP', 'PDX', 'AEX', 'COU', 'MHK', 'MSP', 'ICT', 'FSM', 'DEN', 'GPT', 'ORD', 'BPT', 'AMA', 'ILM', 'SFO', 'AUS', 'BRO', 'GRK', 'HOU', 'TLH', 'FLG', 'AVL', 'BNA', 'BIS', 'GRR', 'LIT', 'SJT', 'GRI', 'GJT', 'XNA', 'SPI']",19.59018938217945,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Spirit Air Lines,2022,787,192,68.80729166666667,"['LGA', 'TPA', 'DTW', 'BWI', 'MIA', 'LAS', 'PNS', 'CLE', 'LAX', 'ATL', 'MCO', 'PHL', 'PHX', 'FLL', 'MSY', 'ORD']",24.396442185514612,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,United Air Lines Inc.,2022,709,125,92.76,"['SFO', 'DEN', 'GRB', 'EWR', 'IAD', 'IAH', 'ORD']",17.63046544428773,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DHN,Endeavor Air Inc.,2022,94,9,89.0,['ATL'],9.574468085106384,Dothan,Dothan,AL,31.32133917,-85.44962889
DIK,SkyWest Airlines Inc.,2022,7,2,209.5,['DEN'],28.57142857142857,Dickinson Municipal,Dickinson,ND,46.79738889,-102.8019528
DLG,Alaska Airlines Inc.,2022,6,0,,['ANC'],0.0,Dillingham,Dillingham,AK,59.0454125,-158.5033389
DLG,Horizon Air,2022,28,15,45.93333333333333,['ANC'],53.57142857142857,Dillingham,Dillingham,AK,59.0454125,-158.5033389
DLH,Endeavor Air Inc.,2022,41,9,70.66666666666667,['MSP'],21.951219512195124,Duluth International,Duluth,MN,46.84209028,-92.19364861
DLH,Republic Airline,2022,6,1,22.0,['ORD'],16.666666666666664,Duluth International,Duluth,MN,46.84209028,-92.19364861
