ORIGIN,AIRLINE,Year,flights,delayed,avg_delay,connections,pct_delayed,AIRPORT,ORIGIN_CITY,STATE,LATITUDE,LONGITUDE
DSM,PSA Airlines Inc.,2020,68,13,87.15384615384616,"['PHL', 'CLT']",19.11764705882353,Des Moines International,Des Moines,IA,41.53493306,-93.66068222
DSM,Republic Airline,2020,75,8,72.875,"['MIA', 'PHL', 'CLT', 'DCA', 'ORD']",10.666666666666668,Des Moines International,Des Moines,IA,41.53493306,-93.66068222
DSM,SkyWest Airlines Inc.,2020,250,20,90.85,"['MSP', 'DEN', 'PHX', 'DFW', 'SLC', 'IAH', 'ORD']",8.0,Des Moines International,Des Moines,IA,41.53493306,-93.66068222
DSM,Southwest Airlines Co.,2020,114,5,58.8,"['LAS', 'DEN', 'STL', 'PHX']",4.385964912280701,Des Moines International,Des Moines,IA,41.53493306,-93.66068222
DSM,United Air Lines Inc.,2020,54,6,75.5,"['DEN', 'IAH', 'ORD']",11.11111111111111,Des Moines International,Des Moines,IA,41.53493306,-93.66068222
DTW,Alaska Airlines Inc.,2020,37,8,43.375,['SEA'],21.62162162162162,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,American Airlines Inc.,2020,345,42,47.80952380952381,"['MIA', 'PHL', 'PHX', 'DFW', 'CLT']",12.173913043478262,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Delta Air Lines Inc.,2020,3500,360,44.830555555555556,"['CMH', 'MSP', 'TPA', 'LAS', 'DEN', 'STL', 'EWR', 'PVD', 'ROC', 'SNA', 'SEA', 'CLT', 'BZN', 'JAX', 'ORD', 'JFK', 'MEM', 'SAN', 'BWI', 'MIA', 'SFO', 'AUS', 'CLE', 'MKE', 'CVG', 'DFW', 'FLL', 'IAD', 'SMF', 'DCA', 'BUF', 'SRQ', 'LGA', 'BNA', 'RSW', 'MCI', 'BDL', 'LAX', 'TVC', 'PBI', 'PIT', 'IND', 'BOS', 'GRR', 'GSP', 'PDX', 'SYR', 'RDU', 'SJC', 'MSN', 'ATL', 'MCO', 'PHL', 'ALB', 'PHX', 'SLC', 'MSY', 'SJU']",10.285714285714285,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Endeavor Air Inc.,2020,2626,185,58.432432432432435,"['CMH', 'ITH', 'GSO', 'ERI', 'STL', 'CID', 'BHM', 'EVV', 'PVD', 'ROC', 'ABE', 'GRB', 'CLT', 'ELM', 'DSM', 'JFK', 'ORD', 'BTV', 'JAX', 'MEM', 'AVP', 'BWI', 'RIC', 'AZO', 'MLI', 'MDT', 'SBN', 'SDF', 'CLE', 'MKE', 'MHT', 'CVG', 'DFW', 'IAD', 'BUF', 'MBS', 'IAH', 'MYR', 'SCE', 'BNA', 'CHS', 'MCI', 'BDL', 'MDW', 'DAY', 'PWM', 'TVC', 'SAT', 'OMA', 'ORH', 'PIT', 'IND', 'TYS', 'ATW', 'GRR', 'LAN', 'GSP', 'CWA', 'SYR', 'ORF', 'BGM', 'RDU', 'LEX', 'MSN', 'PHL', 'ALB', 'BGR', 'CHA', 'EWR']",7.044935262757044,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Envoy Air,2020,54,8,77.875,['ORD'],14.814814814814813,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,ExpressJet Airlines LLC d/b/a aha!,2020,17,2,97.5,"['IAH', 'ORD']",11.76470588235294,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Frontier Airlines Inc.,2020,72,9,70.55555555555556,"['MIA', 'LAS', 'RSW', 'DEN', 'MCO', 'PHX']",12.5,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,JetBlue Airways,2020,48,5,40.8,"['BOS', 'JFK']",10.416666666666668,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Mesa Airlines Inc.,2020,98,9,100.11111111111111,"['IAD', 'IAH']",9.183673469387756,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,PSA Airlines Inc.,2020,103,13,39.61538461538461,"['PHL', 'CLT', 'DCA']",12.62135922330097,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Republic Airline,2020,671,63,67.38095238095238,"['CMH', 'STL', 'CLT', 'JFK', 'ORD', 'MEM', 'MIA', 'RIC', 'SDF', 'CLE', 'CVG', 'IAD', 'BUF', 'IAH', 'DCA', 'LGA', 'BNA', 'CHS', 'MCI', 'PWM', 'PIT', 'IND', 'BOS', 'GRR', 'GSP', 'ORF', 'RDU', 'LEX', 'MSN', 'PHL', 'EWR']",9.38897168405365,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,SkyWest Airlines Inc.,2020,2415,275,70.40363636363637,"['CMH', 'MSP', 'ITH', 'ERI', 'DEN', 'GSO', 'CID', 'STL', 'BHM', 'PVD', 'EVV', 'ABE', 'ROC', 'GRB', 'ELM', 'HPN', 'BMI', 'SWF', 'ORD', 'SAV', 'MEM', 'AVP', 'RIC', 'AZO', 'MLI', 'MDT', 'SBN', 'SDF', 'CLE', 'MKE', 'MHT', 'DFW', 'LSE', 'IAD', 'MBS', 'IAH', 'BUF', 'MYR', 'SCE', 'BNA', 'CIU', 'CHS', 'APN', 'MCI', 'HSV', 'BDL', 'MDW', 'TVC', 'PLN', 'DAY', 'FWA', 'PWM', 'SAT', 'OMA', 'ORH', 'IMT', 'IND', 'PIT', 'LAN', 'ATW', 'GRR', 'GSP', 'ORF', 'SYR', 'ESC', 'MQT', 'BGM', 'LEX', 'MSN', 'LIT', 'OKC', 'PHL', 'ALB', 'EWR']",11.387163561076605,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Southwest Airlines Co.,2020,352,21,40.57142857142857,"['BNA', 'BWI', 'LAS', 'DEN', 'STL', 'MDW', 'MCO', 'DAL', 'PHX']",5.965909090909091,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,Spirit Air Lines,2020,730,84,61.55952380952381,"['MSP', 'TPA', 'LAS', 'DEN', 'JAX', 'SAN', 'BWI', 'AUS', 'DFW', 'FLL', 'MYR', 'IAH', 'LGA', 'OAK', 'RSW', 'MCI', 'LAX', 'PBI', 'BOS', 'ATL', 'MCO', 'PHL', 'MSY']",11.506849315068493,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DTW,United Air Lines Inc.,2020,51,8,37.5,"['SFO', 'DEN', 'IAD', 'IAH', 'ORD']",15.686274509803921,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583
DVL,SkyWest Airlines Inc.,2020,55,5,27.0,"['JMS', 'DEN']",9.090909090909092,Devils Lake Municipal-Knoke,Devils Lake,ND,48.11424528,-98.90877833
EAR,SkyWest Airlines Inc.,2020,68,8,63.125,"['LBF', 'DEN', 'ORD']",11.76470588235294,Kearney Municipal,Kearney,NE,40.72702778,-99.00677778
EAU,SkyWest Airlines Inc.,2020,66,4,80.5,"['CMX', 'ORD']",6.0606060606060606,Chippewa Valley Regional,Eau Claire,WI,44.86525722,-91.48507194
ECP,Delta Air Lines Inc.,2020,147,4,34.0,['ATL'],2.7210884353741496,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,Endeavor Air Inc.,2020,3,0,,['ATL'],0.0,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,ExpressJet Airlines LLC d/b/a aha!,2020,26,0,,['IAH'],0.0,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,Mesa Airlines Inc.,2020,82,12,67.41666666666667,"['IAH', 'DFW']",14.634146341463413,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,PSA Airlines Inc.,2020,112,14,47.142857142857146,"['CLT', 'DCA', 'DFW']",12.5,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,Republic Airline,2020,1,0,,['DCA'],0.0,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,SkyWest Airlines Inc.,2020,8,1,18.0,"['IAH', 'ORD']",12.5,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
ECP,Southwest Airlines Co.,2020,292,11,63.18181818181818,"['BNA', 'BWI', 'STL', 'MDW', 'HOU', 'DAL']",3.767123287671233,Northwest Florida Beaches International Airport,Panama City,FL,30.3549,85.7995
EGE,American Airlines Inc.,2020,74,6,275.5,"['LGA', 'MIA', 'LAX', 'PHL', 'DFW', 'JFK', 'ORD']",8.108108108108109,Eagle County Regional,Eagle,CO,39.64256778,-106.9176953
EGE,Delta Air Lines Inc.,2020,12,2,37.0,['ATL'],16.666666666666664,Eagle County Regional,Eagle,CO,39.64256778,-106.9176953
EGE,SkyWest Airlines Inc.,2020,90,18,77.83333333333333,"['ASE', 'SFO', 'DEN', 'LAX', 'PHX', 'DFW']",20.0,Eagle County Regional,Eagle,CO,39.64256778,-106.9176953
EGE,United Air Lines Inc.,2020,40,4,21.75,"['EWR', 'IAH', 'ORD']",10.0,Eagle County Regional,Eagle,CO,39.64256778,-106.9176953
EKO,SkyWest Airlines Inc.,2020,62,5,58.2,['SLC'],8.064516129032258,Elko Regional,Elko,NV,40.82492611,-115.7916964
ELM,Allegiant Air,2020,24,4,46.75,"['PIE', 'SFB', 'PGD']",16.666666666666664,Elmira/Corning Regional,Elmira,NY,42.15991361,-76.89144333
ELM,Endeavor Air Inc.,2020,51,2,47.5,['DTW'],3.9215686274509802,Elmira/Corning Regional,Elmira,NY,42.15991361,-76.89144333
ELM,SkyWest Airlines Inc.,2020,66,8,83.375,['DTW'],12.121212121212121,Elmira/Corning Regional,Elmira,NY,42.15991361,-76.89144333
ELP,Allegiant Air,2020,5,0,,['LAS'],0.0,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,American Airlines Inc.,2020,90,10,37.2,"['PHX', 'DFW']",11.11111111111111,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,Delta Air Lines Inc.,2020,48,6,58.166666666666664,['ATL'],12.5,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,Envoy Air,2020,64,5,161.0,"['DFW', 'ORD']",7.8125,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,ExpressJet Airlines LLC d/b/a aha!,2020,28,1,43.0,"['DEN', 'IAH', 'ORD']",3.571428571428571,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,Frontier Airlines Inc.,2020,6,2,48.5,['DEN'],33.33333333333333,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,Mesa Airlines Inc.,2020,318,29,67.6896551724138,"['IAH', 'PHX', 'DFW']",9.119496855345911,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,Republic Airline,2020,11,0,,['ORD'],0.0,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,SkyWest Airlines Inc.,2020,84,10,61.2,"['DEN', 'IAH', 'PHX', 'DFW']",11.904761904761903,El Paso International,El Paso,TX,31.80666667,-106.3778056
ELP,Southwest Airlines Co.,2020,457,14,80.78571428571429,"['SAN', 'LAS', 'DEN', 'AUS', 'SJC', 'LAX', 'HOU', 'DAL', 'PHX', 'SAT']",3.063457330415755,El Paso International,El Paso,TX,31.80666667,-106.3778056
ERI,Endeavor Air Inc.,2020,2,0,,['DTW'],0.0,Erie Intl,Erie,PA,42.08202139,-80.17621556
ERI,ExpressJet Airlines LLC d/b/a aha!,2020,4,1,63.0,['ORD'],25.0,Erie Intl,Erie,PA,42.08202139,-80.17621556
ERI,PSA Airlines Inc.,2020,14,1,18.0,['CLT'],7.142857142857142,Erie Intl,Erie,PA,42.08202139,-80.17621556
ERI,SkyWest Airlines Inc.,2020,40,5,105.0,"['DTW', 'ORD']",12.5,Erie Intl,Erie,PA,42.08202139,-80.17621556
ESC,SkyWest Airlines Inc.,2020,64,4,208.5,['DTW'],6.25,Delta County,Escanaba,MI,45.72266972,-87.09373139
EUG,Allegiant Air,2020,57,6,102.16666666666667,"['OAK', 'SAN', 'LAS', 'LAX', 'PSP', 'AZA']",10.526315789473683,Mahlon Sweet,Eugene,OR,44.12326,-123.2186856
EUG,SkyWest Airlines Inc.,2020,415,31,102.54838709677419,"['SFO', 'DEN', 'LAX', 'PHX', 'SLC', 'SEA', 'ORD']",7.46987951807229,Mahlon Sweet,Eugene,OR,44.12326,-123.2186856
EUG,United Air Lines Inc.,2020,17,1,24.0,"['SFO', 'DEN']",5.88235294117647,Mahlon Sweet,Eugene,OR,44.12326,-123.2186856
EVV,Allegiant Air,2020,11,2,71.5,"['SFB', 'VPS']",18.181818181818183,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EVV,Endeavor Air Inc.,2020,167,8,47.625,"['ATL', 'DTW']",4.790419161676647,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EVV,Envoy Air,2020,56,8,61.375,"['DFW', 'ORD']",14.285714285714285,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EVV,ExpressJet Airlines LLC d/b/a aha!,2020,3,0,,['ORD'],0.0,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EVV,Mesa Airlines Inc.,2020,11,1,66.0,['DFW'],9.090909090909092,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EVV,PSA Airlines Inc.,2020,5,1,26.0,['CLT'],20.0,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EVV,SkyWest Airlines Inc.,2020,36,2,36.0,"['DFW', 'DTW', 'ORD']",5.555555555555555,Evansville Regional,Evansville,IN,38.03799139,-87.53062667
EWN,Endeavor Air Inc.,2020,23,2,118.5,['ATL'],8.695652173913043,Craven County Regional,New Bern,NC,35.07297222,-77.04294444
EWN,PSA Airlines Inc.,2020,123,14,54.0,['CLT'],11.38211382113821,Craven County Regional,New Bern,NC,35.07297222,-77.04294444
EWR,Alaska Airlines Inc.,2020,168,16,72.75,"['SAN', 'PDX', 'SFO', 'SJC', 'LAX', 'SEA']",9.523809523809524,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Allegiant Air,2020,39,2,47.5,"['SAV', 'TYS', 'VPS', 'CVG', 'AVL']",5.128205128205128,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,American Airlines Inc.,2020,412,31,82.03225806451613,"['MIA', 'PHX', 'DFW', 'CLT', 'ORD']",7.524271844660194,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Delta Air Lines Inc.,2020,276,21,66.19047619047619,"['SLC', 'ATL', 'MSP', 'DTW']",7.608695652173914,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Endeavor Air Inc.,2020,176,12,97.41666666666667,"['MSP', 'RDU', 'DTW', 'CVG']",6.8181818181818175,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Envoy Air,2020,33,2,20.5,['ORD'],6.0606060606060606,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,ExpressJet Airlines LLC d/b/a aha!,2020,343,48,51.875,"['CMH', 'DTW', 'GSO', 'STL', 'PVD', 'ROC', 'CAK', 'CLT', 'JAX', 'BTV', 'SAV', 'MEM', 'RIC', 'SDF', 'CLE', 'MKE', 'CVG', 'BUF', 'DCA', 'BNA', 'CHS', 'PWM', 'IND', 'TYS', 'GSP', 'ORF', 'SYR', 'RDU', 'MSN', 'ALB']",13.994169096209912,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Frontier Airlines Inc.,2020,147,23,80.56521739130434,"['TPA', 'MIA', 'LAS', 'DEN', 'ATL', 'MCO', 'PHX', 'PBI', 'SJU', 'ORD']",15.646258503401361,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,JetBlue Airways,2020,669,97,63.649484536082475,"['FLL', 'BOS', 'SAN', 'TPA', 'CHS', 'JAX', 'SFO', 'RSW', 'LAS', 'AUS', 'LAX', 'SRQ', 'MCO', 'PHX', 'PBI', 'SJU']",14.499252615844544,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,PSA Airlines Inc.,2020,1,0,,['CLT'],0.0,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Republic Airline,2020,1380,166,51.493975903614455,"['CMH', 'MSP', 'DTW', 'GSO', 'STL', 'PVD', 'ROC', 'CLT', 'JAX', 'ORD', 'BTV', 'SAV', 'MEM', 'MIA', 'RIC', 'SDF', 'AUS', 'CLE', 'MKE', 'CVG', 'DFW', 'IAD', 'DCA', 'BUF', 'SRQ', 'BNA', 'CHS', 'RSW', 'MCI', 'EYW', 'PWM', 'SAT', 'PBI', 'OMA', 'PIT', 'IND', 'BOS', 'GRR', 'GSP', 'SYR', 'ORF', 'RDU', 'ATL', 'XNA', 'MSY']",12.028985507246377,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,SkyWest Airlines Inc.,2020,38,5,145.8,"['MSP', 'DTW', 'ORD']",13.157894736842104,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,Spirit Air Lines,2020,424,58,61.51724137931034,"['BNA', 'BOS', 'TPA', 'PBI', 'MSY', 'RSW', 'LAS', 'AUS', 'CLE', 'ATL', 'MCO', 'FLL', 'CLT', 'MYR', 'IAH', 'SJU']",13.679245283018867,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EWR,United Air Lines Inc.,2020,2775,375,55.026666666666664,"['TPA', 'LAS', 'DEN', 'STL', 'HNL', 'SNA', 'SEA', 'CLT', 'BZN', 'JAX', 'ORD', 'SAN', 'MIA', 'HDN', 'SFO', 'AUS', 'CLE', 'DFW', 'FLL', 'IAD', 'SMF', 'MYR', 'IAH', 'SRQ', 'BUF', 'BNA', 'CHS', 'STT', 'RSW', 'BQN', 'LAX', 'SAT', 'PBI', 'MTJ', 'PIT', 'IND', 'BOS', 'PDX', 'EGE', 'RDU', 'ATL', 'MCO', 'JAC', 'PHX', 'SLC', 'MSY', 'SJU']",13.513513513513514,Newark Intl,Newark,NJ,40.69249722,-74.16866056
EYW,American Airlines Inc.,2020,38,5,35.8,"['PHL', 'DFW']",13.157894736842104,Key West International,Key West,FL,24.55611111,-81.75955556
EYW,Delta Air Lines Inc.,2020,126,10,38.8,['ATL'],7.936507936507936,Key West International,Key West,FL,24.55611111,-81.75955556
EYW,Endeavor Air Inc.,2020,11,0,,['ATL'],0.0,Key West International,Key West,FL,24.55611111,-81.75955556
EYW,Envoy Air,2020,25,3,60.0,"['ORD', 'MIA', 'DFW']",12.0,Key West International,Key West,FL,24.55611111,-81.75955556
EYW,ExpressJet Airlines LLC d/b/a aha!,2020,12,1,17.0,['ORD'],8.333333333333332,Key West International,Key West,FL,24.55611111,-81.75955556
EYW,Mesa Airlines Inc.,2020,2,0,,['IAH'],0.0,Key West International,Key West,FL,24.55611111,-81.75955556
EYW,Republic Airline,2020,323,39,59.58974358974359,"['LGA', 'BOS', 'TPA', 'MIA', 'RSW', 'PHL', 'MCO', 'ATL', 'EWR', 'IAD', 'CLT', 'DCA', 'ORD']",12.074303405572756,Key West International,Key West,FL,24.55611111,-81.75955556
FAI,Alaska Airlines Inc.,2020,252,16,59.25,"['SCC', 'ANC', 'SEA']",6.349206349206349,Fairbanks International,Fairbanks,AK,64.8136775,-147.8596694
FAI,Delta Air Lines Inc.,2020,29,4,38.75,['SEA'],13.793103448275861,Fairbanks International,Fairbanks,AK,64.8136775,-147.8596694
FAI,SkyWest Airlines Inc.,2020,7,1,18.0,['SEA'],14.285714285714285,Fairbanks International,Fairbanks,AK,64.8136775,-147.8596694
FAR,Allegiant Air,2020,55,3,69.66666666666667,"['BNA', 'LAS', 'LAX', 'SFB', 'AZA']",5.454545454545454,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,American Airlines Inc.,2020,8,1,22.0,['PHX'],12.5,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,Delta Air Lines Inc.,2020,31,0,,"['MSP', 'ATL']",0.0,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,Endeavor Air Inc.,2020,65,3,121.33333333333333,['MSP'],4.615384615384616,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,Envoy Air,2020,90,13,58.92307692307692,"['DFW', 'ORD']",14.444444444444443,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,ExpressJet Airlines LLC d/b/a aha!,2020,6,0,,['ORD'],0.0,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,Frontier Airlines Inc.,2020,9,1,28.0,"['DEN', 'PHX']",11.11111111111111,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,Mesa Airlines Inc.,2020,3,0,,['PHX'],0.0,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,Republic Airline,2020,9,3,100.33333333333333,"['DEN', 'ORD']",33.33333333333333,Hector International,Fargo,ND,46.91934889,-96.81498889
FAR,SkyWest Airlines Inc.,2020,176,26,78.0,"['MSP', 'DEN', 'DFW', 'ORD']",14.772727272727273,Hector International,Fargo,ND,46.91934889,-96.81498889
FAT,Allegiant Air,2020,42,3,143.33333333333334,['LAS'],7.142857142857142,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389
FAT,American Airlines Inc.,2020,98,7,45.714285714285715,['DFW'],7.142857142857142,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389
FAT,Frontier Airlines Inc.,2020,22,1,78.0,['DEN'],4.545454545454546,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389
FAT,Mesa Airlines Inc.,2020,23,0,,['PHX'],0.0,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389
FAT,SkyWest Airlines Inc.,2020,606,47,77.14893617021276,"['SAN', 'PDX', 'SFO', 'DEN', 'LAX', 'PHX', 'DFW', 'SLC', 'SEA']",7.755775577557755,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389
FAT,United Air Lines Inc.,2020,13,1,24.0,"['DEN', 'ORD']",7.6923076923076925,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389
FAY,Delta Air Lines Inc.,2020,11,1,25.0,['ATL'],9.090909090909092,Fayetteville Municipal,Fayetteville,NC,34.99147222,-78.88
FAY,Endeavor Air Inc.,2020,90,4,93.0,['ATL'],4.444444444444445,Fayetteville Municipal,Fayetteville,NC,34.99147222,-78.88
FAY,Envoy Air,2020,4,1,147.0,['CLT'],25.0,Fayetteville Municipal,Fayetteville,NC,34.99147222,-78.88
FAY,PSA Airlines Inc.,2020,181,17,51.94117647058823,['CLT'],9.392265193370166,Fayetteville Municipal,Fayetteville,NC,34.99147222,-78.88
FAY,SkyWest Airlines Inc.,2020,38,6,66.5,['ATL'],15.789473684210526,Fayetteville Municipal,Fayetteville,NC,34.99147222,-78.88
FCA,Allegiant Air,2020,16,0,,"['OAK', 'LAS', 'AZA']",0.0,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FCA,American Airlines Inc.,2020,19,2,77.5,"['ORD', 'DFW']",10.526315789473683,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FCA,Delta Air Lines Inc.,2020,43,2,145.0,"['SLC', 'MSP']",4.651162790697675,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FCA,Envoy Air,2020,6,2,48.0,"['ORD', 'DFW']",33.33333333333333,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FCA,Republic Airline,2020,2,0,,['DEN'],0.0,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FCA,SkyWest Airlines Inc.,2020,172,13,110.0,"['MSP', 'SFO', 'DEN', 'LAX', 'SLC', 'SEA', 'ORD']",7.55813953488372,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FCA,United Air Lines Inc.,2020,38,7,25.428571428571427,"['DEN', 'ORD']",18.421052631578945,Glacier Park Intl,Kalispell,MT,48.31140472,-114.2550694
FLG,Mesa Airlines Inc.,2020,15,3,42.333333333333336,['PHX'],20.0,Flagstaff Pulliam,Flagstaff,AZ,35.13845472,-111.6712183
FLG,SkyWest Airlines Inc.,2020,167,16,83.375,"['DEN', 'PHX', 'DFW']",9.580838323353294,Flagstaff Pulliam,Flagstaff,AZ,35.13845472,-111.6712183
FLL,Alaska Airlines Inc.,2020,95,13,44.38461538461539,"['SAN', 'PDX', 'SFO', 'LAX', 'SEA']",13.684210526315791,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,Allegiant Air,2020,265,44,59.38636363636363,"['TYS', 'MEM', 'GRR', 'GSP', 'ORF', 'SYR', 'SDF', 'LEX', 'BLV', 'USA', 'LCK', 'CVG', 'ABE', 'PBG', 'AVL', 'FNT', 'IND']",16.60377358490566,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,American Airlines Inc.,2020,555,45,69.73333333333333,"['PHL', 'CLT', 'DFW', 'ORD']",8.108108108108109,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,Delta Air Lines Inc.,2020,734,56,85.82142857142857,"['LGA', 'MSP', 'BOS', 'DTW', 'RDU', 'ATL', 'CVG', 'SLC', 'JFK']",7.629427792915531,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,Endeavor Air Inc.,2020,9,1,33.0,"['RDU', 'CVG']",11.11111111111111,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,Frontier Airlines Inc.,2020,42,7,59.857142857142854,"['TTN', 'ISP', 'DEN', 'CLE', 'CVG']",16.666666666666664,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,JetBlue Airways,2020,1325,160,56.53125,"['LAS', 'EWR', 'PVD', 'HPN', 'BZN', 'JAX', 'SWF', 'JFK', 'ORD', 'SAN', 'RIC', 'HDN', 'SFO', 'AUS', 'CLE', 'BUF', 'DCA', 'LGA', 'BNA', 'CHS', 'BDL', 'LAX', 'BQN', 'ORH', 'PIT', 'BOS', 'RDU', 'ATL', 'PHL', 'ALB', 'PHX', 'SLC', 'MSY', 'SJU']",12.075471698113208,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,Mesa Airlines Inc.,2020,13,1,68.0,"['IAD', 'IAH']",7.6923076923076925,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,SkyWest Airlines Inc.,2020,1,0,,['ORD'],0.0,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
FLL,Southwest Airlines Co.,2020,1565,111,45.072072072072075,"['CMH', 'MSP', 'ISP', 'TPA', 'LAS', 'DEN', 'STL', 'BHM', 'PVD', 'BWI', 'SDF', 'AUS', 'CLE', 'MKE', 'HOU', 'BUF', 'DCA', 'BNA', 'MCI', 'BDL', 'MDW', 'DAL', 'SAT', 'PIT', 'IND', 'RDU', 'ATL', 'MCO', 'ALB', 'PHL', 'PHX', 'MSY', 'SJU']",7.092651757188498,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275
