ORIGIN,AIRLINE,Year,flights,delayed,avg_delay,connections,pct_delayed,AIRPORT,ORIGIN_CITY,STATE,LATITUDE,LONGITUDE
CMH,SkyWest Airlines Inc.,2019,122,20,76.9,"['MSP', 'DTW', 'DEN', 'IAH', 'ORD']",16.39344262295082,Port Columbus Intl,Columbus,OH,39.99798528,-82.89188278
CMH,Southwest Airlines Co.,2019,1286,160,62.44375,"['OAK', 'BOS', 'BNA', 'TPA', 'BWI', 'LAS', 'RSW', 'DEN', 'STL', 'MDW', 'ATL', 'MCO', 'HOU', 'PHX', 'DAL', 'FLL', 'DCA', 'MSY']",12.441679626749611,Port Columbus Intl,Columbus,OH,39.99798528,-82.89188278
CMH,Spirit Air Lines,2019,161,21,67.04761904761905,"['TPA', 'RSW', 'LAS', 'MCO', 'FLL', 'MYR', 'MSY']",13.043478260869565,Port Columbus Intl,Columbus,OH,39.99798528,-82.89188278
CMH,United Air Lines Inc.,2019,169,31,59.096774193548384,"['IAD', 'SFO', 'DEN', 'ORD']",18.34319526627219,Port Columbus Intl,Columbus,OH,39.99798528,-82.89188278
CMI,Envoy Air,2019,319,55,79.45454545454545,"['ORD', 'CLT', 'DFW']",17.24137931034483,University of Illinois-Willard,Champaign/Urbana,IL,40.03925,-88.27805556
CMX,SkyWest Airlines Inc.,2019,73,22,104.5909090909091,['ORD'],30.136986301369863,Houghton County Memorial,Hancock,MI,47.16841722,-88.48906083
CNY,SkyWest Airlines Inc.,2019,73,13,157.69230769230768,['DEN'],17.80821917808219,Canyonlands,Moab,UT,38.75495611,-109.7548439
COD,SkyWest Airlines Inc.,2019,47,10,70.3,"['SLC', 'DEN', 'ORD']",21.27659574468085,Yellowstone Regional,Cody,WY,44.52019417,-109.0237961
COS,American Airlines Inc.,2019,143,33,73.0909090909091,"['PHX', 'DFW']",23.076923076923077,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,Delta Air Lines Inc.,2019,33,4,64.25,['ATL'],12.121212121212121,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,Envoy Air,2019,1,0,,['DFW'],0.0,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,ExpressJet Airlines LLC d/b/a aha!,2019,16,4,334.75,"['IAH', 'ORD']",25.0,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,Frontier Airlines Inc.,2019,143,28,43.392857142857146,"['MSP', 'LAS', 'ATL', 'MCO', 'PHX', 'SAT', 'IAD']",19.58041958041958,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,Mesa Airlines Inc.,2019,41,6,81.5,"['IAH', 'DFW']",14.634146341463413,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,Republic Airline,2019,11,3,60.666666666666664,"['DEN', 'IAH', 'ORD']",27.27272727272727,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,SkyWest Airlines Inc.,2019,575,131,92.18320610687023,"['DEN', 'LAX', 'SLC', 'IAH', 'ORD']",22.782608695652172,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COS,United Air Lines Inc.,2019,32,9,59.77777777777778,['DEN'],28.125,City of Colorado Springs Muni,Colorado Springs,CO,38.80580556,-104.70025
COU,Envoy Air,2019,59,14,85.35714285714286,"['DFW', 'ORD']",23.728813559322035,Columbia Regional,Columbia,MO,38.81809306,-92.21962917
COU,ExpressJet Airlines LLC d/b/a aha!,2019,6,2,113.0,['ORD'],33.33333333333333,Columbia Regional,Columbia,MO,38.81809306,-92.21962917
COU,Mesa Airlines Inc.,2019,48,8,47.875,['DFW'],16.666666666666664,Columbia Regional,Columbia,MO,38.81809306,-92.21962917
COU,SkyWest Airlines Inc.,2019,102,15,117.8,"['ORD', 'DEN', 'DFW']",14.705882352941178,Columbia Regional,Columbia,MO,38.81809306,-92.21962917
CPR,SkyWest Airlines Inc.,2019,112,10,58.5,"['SLC', 'DEN']",8.928571428571429,Natrona County Intl,Casper,WY,42.90835556,-106.4644661
CRP,Envoy Air,2019,131,16,90.125,['DFW'],12.213740458015266,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRP,ExpressJet Airlines LLC d/b/a aha!,2019,114,25,64.76,['IAH'],21.929824561403507,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRP,Mesa Airlines Inc.,2019,184,30,100.93333333333334,"['IAH', 'DFW']",16.304347826086957,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRP,Republic Airline,2019,33,4,36.5,['IAH'],12.121212121212121,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRP,SkyWest Airlines Inc.,2019,12,0,,"['IAH', 'DFW']",0.0,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRP,Southwest Airlines Co.,2019,141,10,45.6,"['HOU', 'DAL']",7.092198581560284,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRP,United Air Lines Inc.,2019,3,0,,['IAH'],0.0,Corpus Christi International,Corpus Christi,TX,27.77036083,-97.50121528
CRW,Delta Air Lines Inc.,2019,45,2,146.0,['ATL'],4.444444444444445,Yeager,Charleston,WV,38.37315083,-81.59318972
CRW,Endeavor Air Inc.,2019,4,0,,['ATL'],0.0,Yeager,Charleston,WV,38.37315083,-81.59318972
CRW,ExpressJet Airlines LLC d/b/a aha!,2019,21,5,242.4,"['IAH', 'ORD']",23.809523809523807,Yeager,Charleston,WV,38.37315083,-81.59318972
CRW,PSA Airlines Inc.,2019,255,46,99.32608695652173,"['PHL', 'CLT', 'DCA']",18.03921568627451,Yeager,Charleston,WV,38.37315083,-81.59318972
CRW,SkyWest Airlines Inc.,2019,159,35,60.4,"['ATL', 'ORD']",22.0125786163522,Yeager,Charleston,WV,38.37315083,-81.59318972
CRW,Spirit Air Lines,2019,5,1,17.0,['MYR'],20.0,Yeager,Charleston,WV,38.37315083,-81.59318972
CSG,Endeavor Air Inc.,2019,138,16,75.0625,['ATL'],11.594202898550725,Columbus Metropolitan,Columbus,GA,32.51633333,-84.93886111
CVG,Allegiant Air,2019,337,71,49.478873239436616,"['LAS', 'DEN', 'PVD', 'PGD', 'JAX', 'SAV', 'AZA', 'AUS', 'FLL', 'MYR', 'SRQ', 'CHS', 'LAX', 'PBI', 'VPS', 'ORF', 'PIE', 'EWR', 'SFB', 'MSY', 'SJU']",21.068249258160236,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,American Airlines Inc.,2019,104,26,59.80769230769231,"['PHL', 'PHX', 'DFW']",25.0,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Delta Air Lines Inc.,2019,868,115,52.07826086956522,"['LGA', 'MSP', 'FLL', 'BOS', 'TPA', 'RSW', 'SFO', 'DEN', 'LAS', 'LAX', 'ATL', 'MCO', 'PHX', 'SLC', 'SEA', 'DCA']",13.248847926267281,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Endeavor Air Inc.,2019,1250,236,71.05932203389831,"['MSP', 'DTW', 'TPA', 'DEN', 'STL', 'CLT', 'JFK', 'ORD', 'BWI', 'AUS', 'DFW', 'FLL', 'DCA', 'IAH', 'LGA', 'MCI', 'BDL', 'BOS', 'RDU', 'PHL', 'EWR']",18.88,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Envoy Air,2019,536,137,67.4963503649635,"['LGA', 'MIA', 'DFW', 'JFK', 'ORD']",25.55970149253731,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,ExpressJet Airlines LLC d/b/a aha!,2019,134,45,116.28888888888889,"['EWR', 'IAD', 'IAH', 'ORD']",33.582089552238806,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Frontier Airlines Inc.,2019,305,56,61.80357142857143,"['MSP', 'TPA', 'LAS', 'DEN', 'JAX', 'SAN', 'MIA', 'SFO', 'AUS', 'DFW', 'FLL', 'SRQ', 'LGA', 'RSW', 'LAX', 'RDU', 'PHL', 'ATL', 'MCO', 'PHX', 'MSY']",18.360655737704917,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Mesa Airlines Inc.,2019,159,36,85.77777777777777,"['IAD', 'IAH']",22.641509433962266,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,PSA Airlines Inc.,2019,512,117,73.1025641025641,"['PHL', 'CLT', 'DCA']",22.8515625,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Republic Airline,2019,257,56,76.83928571428571,"['LGA', 'BOS', 'MIA', 'MCI', 'DEN', 'PHL', 'EWR', 'DCA', 'IAH', 'ORD']",21.78988326848249,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,SkyWest Airlines Inc.,2019,54,12,61.25,"['MSP', 'DTW', 'MCI', 'DEN', 'IAH', 'ORD']",22.22222222222222,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,Southwest Airlines Co.,2019,308,35,44.94285714285714,"['BWI', 'DEN', 'MDW', 'MCO', 'PHX']",11.363636363636363,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CVG,United Air Lines Inc.,2019,118,24,70.0,"['SFO', 'DEN', 'EWR', 'IAH', 'ORD']",20.33898305084746,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725
CWA,Endeavor Air Inc.,2019,161,25,70.64,"['MSP', 'DTW']",15.527950310559005,Central Wisconsin,Mosinee,WI,44.77761917,-89.66677944
CWA,Envoy Air,2019,84,15,78.86666666666666,['ORD'],17.857142857142858,Central Wisconsin,Mosinee,WI,44.77761917,-89.66677944
CWA,ExpressJet Airlines LLC d/b/a aha!,2019,3,1,180.0,['ORD'],33.33333333333333,Central Wisconsin,Mosinee,WI,44.77761917,-89.66677944
CWA,SkyWest Airlines Inc.,2019,1,0,,['ORD'],0.0,Central Wisconsin,Mosinee,WI,44.77761917,-89.66677944
CYS,SkyWest Airlines Inc.,2019,49,11,80.0909090909091,['DFW'],22.448979591836736,Cheyenne,Cheyenne,WY,41.1557225,-104.8118381
DAB,Delta Air Lines Inc.,2019,188,13,55.61538461538461,['ATL'],6.914893617021277,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAB,PSA Airlines Inc.,2019,144,20,113.15,['CLT'],13.88888888888889,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAB,Republic Airline,2019,6,1,88.0,['LGA'],16.666666666666664,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556
DAL,Alaska Airlines Inc.,2019,18,0,,"['SEA', 'PDX']",0.0,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAL,Delta Air Lines Inc.,2019,191,30,96.06666666666666,['ATL'],15.706806282722512,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAL,SkyWest Airlines Inc.,2019,340,52,53.76923076923077,"['SAN', 'PDX', 'SFO', 'SJC', 'LAX', 'SEA']",15.294117647058824,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAL,Southwest Airlines Co.,2019,6894,1263,51.55186064924782,"['CMH', 'MSP', 'DTW', 'TPA', 'LAS', 'DEN', 'ONT', 'STL', 'BHM', 'ELP', 'MAF', 'SNA', 'SEA', 'CLT', 'JAX', 'BUR', 'MEM', 'SAN', 'BWI', 'TUS', 'AMA', 'SFO', 'SDF', 'AUS', 'CLE', 'HRL', 'MKE', 'HOU', 'SMF', 'FLL', 'TUL', 'DCA', 'LGA', 'OAK', 'CRP', 'BNA', 'CHS', 'RSW', 'MCI', 'MDW', 'LAX', 'LBB', 'SAT', 'OMA', 'IND', 'PIT', 'BOS', 'ECP', 'PDX', 'RNO', 'LIT', 'RDU', 'PNS', 'SJC', 'ABQ', 'OKC', 'MCO', 'ATL', 'PHL', 'PHX', 'SLC', 'MSY']",18.32027850304613,Dallas Love,Dallas,TX,32.84711389,-96.85177222
DAY,Allegiant Air,2019,22,5,112.8,"['PIE', 'SFB', 'PGD']",22.727272727272727,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Delta Air Lines Inc.,2019,144,19,87.63157894736842,['ATL'],13.194444444444445,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Endeavor Air Inc.,2019,64,13,73.61538461538461,"['MSP', 'DTW']",20.3125,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Envoy Air,2019,206,47,54.5531914893617,"['ORD', 'DFW']",22.815533980582526,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,ExpressJet Airlines LLC d/b/a aha!,2019,44,11,72.54545454545455,"['EWR', 'IAH', 'ORD']",25.0,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Mesa Airlines Inc.,2019,44,11,83.81818181818181,"['IAD', 'IAH']",25.0,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,PSA Airlines Inc.,2019,614,116,78.59482758620689,"['LGA', 'PHL', 'DFW', 'CLT', 'DCA', 'ORD']",18.892508143322477,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,Republic Airline,2019,18,3,37.666666666666664,"['EWR', 'PHL', 'DEN', 'ORD']",16.666666666666664,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DAY,SkyWest Airlines Inc.,2019,233,33,95.21212121212122,"['MSP', 'DTW', 'DEN', 'DFW', 'ORD']",14.163090128755366,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375
DBQ,Envoy Air,2019,104,17,94.3529411764706,['ORD'],16.346153846153847,Dubuque Municipal,Dubuque,IA,42.40295944,-90.70916722
DCA,Alaska Airlines Inc.,2019,186,31,65.45161290322581,"['LAX', 'SFO', 'SEA', 'PDX']",16.666666666666664,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,American Airlines Inc.,2019,2615,458,75.51310043668123,"['TPA', 'LAS', 'CLT', 'JFK', 'ORD', 'MEM', 'MIA', 'DFW', 'LGA', 'BNA', 'RSW', 'LAX', 'PBI', 'PIT', 'BOS', 'RDU', 'PHL', 'ATL', 'MCO', 'PHX']",17.51434034416826,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Delta Air Lines Inc.,2019,983,130,82.55384615384615,"['MSP', 'DTW', 'LAX', 'ATL', 'CVG', 'SLC', 'JFK']",13.224821973550355,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Endeavor Air Inc.,2019,167,39,63.205128205128204,"['DTW', 'MIA', 'RDU', 'CVG', 'JFK']",23.353293413173652,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Envoy Air,2019,131,25,41.64,"['BNA', 'LIT', 'PNS', 'STL', 'PBI', 'XNA']",19.083969465648856,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,ExpressJet Airlines LLC d/b/a aha!,2019,267,62,115.70967741935483,"['EWR', 'IAH', 'CLE', 'ORD']",23.220973782771537,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Frontier Airlines Inc.,2019,114,18,39.0,['DEN'],15.789473684210526,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,JetBlue Airways,2019,1077,263,93.96958174904942,"['SJU', 'BOS', 'PBI', 'ACK', 'TPA', 'CHS', 'RSW', 'BDL', 'MCO', 'FLL', 'JAX']",24.419684308263694,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Mesa Airlines Inc.,2019,80,21,181.33333333333334,['IAH'],26.25,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,PSA Airlines Inc.,2019,3129,822,71.54744525547446,"['CMH', 'DTW', 'GSO', 'STL', 'BHM', 'PVD', 'ROC', 'CAK', 'HPN', 'DSM', 'CLT', 'JAX', 'JFK', 'BTV', 'SAV', 'MEM', 'JAN', 'CAE', 'ILM', 'SDF', 'SBN', 'CLE', 'MHT', 'CVG', 'TLH', 'BUF', 'BNA', 'CHS', 'HSV', 'BDL', 'DAY', 'PWM', 'PIT', 'IND', 'CRW', 'TYS', 'LAN', 'GRR', 'GSP', 'VPS', 'ORF', 'SYR', 'RDU', 'PNS', 'ATL', 'PHL', 'ALB', 'BGR', 'MGM', 'CHA', 'MSY']",26.270373921380635,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Republic Airline,2019,3301,580,67.56379310344828,"['MSP', 'CMH', 'DTW', 'AGS', 'STL', 'PVD', 'ROC', 'DSM', 'CLT', 'JAX', 'ORD', 'BTV', 'JFK', 'SAV', 'MEM', 'MVY', 'SDF', 'MHT', 'CVG', 'HHH', 'TLH', 'BUF', 'IAH', 'SRQ', 'MYR', 'LGA', 'ACK', 'BNA', 'CHS', 'RSW', 'MCI', 'HSV', 'BDL', 'EYW', 'PWM', 'PBI', 'OMA', 'IND', 'PIT', 'MLB', 'BOS', 'TYS', 'VPS', 'SYR', 'RDU', 'PNS', 'MSN', 'LEX', 'ATL', 'PHL', 'OKC', 'ALB', 'BGR', 'EWR', 'XNA', 'MSY']",17.57043320205998,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,SkyWest Airlines Inc.,2019,85,25,101.44,"['JFK', 'ORD']",29.411764705882355,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,Southwest Airlines Co.,2019,1619,250,62.884,"['CMH', 'BNA', 'TPA', 'MCI', 'AUS', 'STL', 'MDW', 'OKC', 'MKE', 'ATL', 'HOU', 'PVD', 'DAL', 'MCO', 'FLL', 'OMA', 'MSY']",15.441630636195184,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DCA,United Air Lines Inc.,2019,471,74,76.22972972972973,"['SFO', 'DEN', 'IAH', 'ORD']",15.711252653927813,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222
DEN,Alaska Airlines Inc.,2019,172,43,58.16279069767442,['SEA'],25.0,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Allegiant Air,2019,15,6,65.16666666666667,"['AVL', 'TYS', 'CVG']",40.0,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,American Airlines Inc.,2019,1022,224,62.34375,"['MIA', 'LAX', 'PHL', 'PHX', 'DFW', 'CLT', 'ORD']",21.91780821917808,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Delta Air Lines Inc.,2019,1248,183,71.26775956284153,"['LGA', 'MSP', 'DTW', 'LAX', 'ATL', 'CVG', 'SLC', 'SEA', 'JFK']",14.663461538461538,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Endeavor Air Inc.,2019,1,0,,['CVG'],0.0,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Frontier Airlines Inc.,2019,2741,747,62.04417670682731,"['LAS', 'STL', 'PVD', 'ELP', 'GRB', 'BZN', 'JAX', 'BTV', 'SAN', 'HRL', 'MKE', 'DFW', 'BUF', 'LFT', 'BDL', 'GEG', 'PWM', 'OMA', 'IND', 'BOI', 'SJC', 'ABQ', 'OKC', 'PHL', 'MSY', 'ONT', 'BHM', 'BKG', 'FAR', 'BMI', 'TUS', 'SDF', 'MDT', 'CVG', 'TUL', 'DCA', 'MYR', 'LGA', 'CHS', 'RSW', 'BFM', 'BOS', 'TYS', 'RNO', 'RDU', 'PNS', 'MSN', 'MCO', 'PHX', 'FSD', 'PSP', 'DTW', 'MSO', 'CID', 'SNA', 'SEA', 'DSM', 'SAV', 'MEM', 'BWI', 'JAN', 'FLL', 'IAD', 'IAH', 'HSV', 'LAX', 'BIL', 'SAT', 'TYR', 'FAT', 'GSP', 'PDX', 'ORF', 'JAC', 'SLC', 'MSP', 'CMH', 'TPA', 'ICT', 'CLT', 'ORD', 'MIA', 'SFO', 'AUS', 'CLE', 'SMF', 'BNA', 'MCI', 'SBA', 'BIS', 'PIT', 'GRR', 'SYR', 'LIT', 'ATL', 'ALB', 'XNA']",27.25282743524261,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,JetBlue Airways,2019,128,52,70.28846153846153,"['BOS', 'JFK']",40.625,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Republic Airline,2019,509,97,85.77319587628865,"['MSP', 'CMH', 'ICT', 'STL', 'BHM', 'FAR', 'ELP', 'MAF', 'CLT', 'DSM', 'SEA', 'BZN', 'MEM', 'RIC', 'AUS', 'MKE', 'CVG', 'DFW', 'SMF', 'TUL', 'RAP', 'BNA', 'FCA', 'CHS', 'MCI', 'DRO', 'DAY', 'GEG', 'TVC', 'SAT', 'OMA', 'IND', 'COS', 'GSP', 'GRR', 'LIT', 'ABQ', 'ATL', 'OKC', 'GJT', 'SLC', 'FSD', 'XNA', 'MSY']",19.05697445972495,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,SkyWest Airlines Inc.,2019,5213,1129,78.0372010628875,"['STL', 'SHV', 'ELP', 'MAF', 'GRB', 'BZN', 'XWA', 'RDM', 'CPR', 'SAN', 'MMH', 'RIC', 'MKE', 'ATY', 'RKS', 'DFW', 'MRY', 'GCC', 'STS', 'GEG', 'PUB', 'SBP', 'LBB', 'OMA', 'IND', 'BOI', 'EGE', 'SJC', 'ABQ', 'OKC', 'COD', 'PIR', 'MSY', 'IDA', 'ONT', 'EUG', 'BHM', 'FAR', 'SGU', 'BUR', 'TUS', 'MLI', 'SDF', 'CVG', 'VEL', 'TUL', 'FCA', 'CHS', 'DRO', 'TYS', 'COS', 'RNO', 'PNS', 'MSN', 'PHX', 'FSD', 'PSP', 'MOT', 'DTW', 'MSO', 'CID', 'DSM', 'SEA', 'BFF', 'MEM', 'PSC', 'HDN', 'RAP', 'LAR', 'LNK', 'ACV', 'HSV', 'CNY', 'DAY', 'JMS', 'BIL', 'SAT', 'SGF', 'FAT', 'ASE', 'BFL', 'SUN', 'GSP', 'MFR', 'VPS', 'PDX', 'EAR', 'COU', 'JAC', 'SLC', 'MSP', 'CMH', 'ICT', 'HOB', 'CLT', 'PAE', 'HYS', 'OTH', 'AMA', 'AUS', 'CLE', 'BRO', 'SMF', 'BNA', 'MCI', 'PRC', 'SBA', 'MTJ', 'BIS', 'GRR', 'LBF', 'SYR', 'GTF', 'LBL', 'LIT', 'ATL', 'GJT', 'XNA']",21.6573949741032,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Southwest Airlines Co.,2019,7291,1568,51.48788265306123,"['MSP', 'CMH', 'TPA', 'DTW', 'LAS', 'EWR', 'ONT', 'STL', 'ELP', 'SNA', 'SEA', 'JAX', 'BUR', 'MEM', 'SAN', 'BWI', 'TUS', 'SFO', 'SDF', 'AUS', 'CLE', 'MKE', 'HOU', 'CVG', 'SMF', 'FLL', 'IAD', 'TUL', 'BUF', 'LGA', 'OAK', 'BNA', 'CHS', 'RSW', 'MCI', 'BDL', 'MDW', 'LAX', 'GEG', 'LBB', 'DAL', 'SAT', 'OMA', 'LGB', 'IND', 'PIT', 'BOS', 'BOI', 'GRR', 'PDX', 'RNO', 'RDU', 'PNS', 'SJC', 'ABQ', 'ATL', 'MCO', 'OKC', 'PHL', 'ALB', 'PHX', 'SLC', 'MSY']",21.505966259772322,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,Spirit Air Lines,2019,466,103,71.3495145631068,"['MSP', 'DTW', 'MSY', 'BWI', 'LAS', 'AUS', 'LAX', 'ATL', 'MCO', 'DFW', 'FLL', 'IAH', 'ORD']",22.103004291845494,Denver Intl,Denver,CO,39.85840806,-104.6670019
DEN,United Air Lines Inc.,2019,6925,1523,64.37754432042023,"['LAS', 'STL', 'BZN', 'RDM', 'JAX', 'BTV', 'SAN', 'RIC', 'MKE', 'DFW', 'BDL', 'GEG', 'PWM', 'OMA', 'IND', 'FAI', 'BOI', 'SJC', 'ABQ', 'PHL', 'OKC', 'EWR', 'MSY', 'ONT', 'EUG', 'BUR', 'TUS', 'SDF', 'CVG', 'TUL', 'DCA', 'LGA', 'FCA', 'CHS', 'RSW', 'BOS', 'COS', 'RNO', 'RDU', 'MSN', 'MCO', 'PHX', 'FSD', 'LIH', 'PSP', 'DTW', 'MSO', 'HNL', 'CID', 'SNA', 'SEA', 'DSM', 'MEM', 'BWI', 'KOA', 'FLL', 'IAD', 'RAP', 'IAH', 'LAX', 'BIL', 'SAT', 'FAT', 'PDX', 'MFR', 'ORF', 'JAC', 'SLC', 'MSP', 'CMH', 'TPA', 'ICT', 'CLT', 'ORD', 'MIA', 'SFO', 'AUS', 'CLE', 'SMF', 'BNA', 'MCI', 'SBA', 'OGG', 'ANC', 'PIT', 'GRR', 'ATL']",21.9927797833935,Denver Intl,Denver,CO,39.85840806,-104.6670019
DFW,Alaska Airlines Inc.,2019,159,28,49.82142857142857,"['SEA', 'PDX']",17.61006289308176,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,American Airlines Inc.,2019,15816,4008,60.87125748502994,"['LAS', 'STL', 'ELP', 'MAF', 'BZN', 'JAX', 'SAN', 'RIC', 'MKE', 'BUF', 'BDL', 'GEG', 'LBB', 'OMA', 'IND', 'BOI', 'EGE', 'SJC', 'ABQ', 'PHL', 'OKC', 'EWR', 'MSY', 'GSO', 'ONT', 'BHM', 'JFK', 'BUR', 'TUS', 'SDF', 'CVG', 'TUL', 'DCA', 'MYR', 'LGA', 'OAK', 'CHS', 'RSW', 'BOS', 'TYS', 'COS', 'RNO', 'RDU', 'PNS', 'MSN', 'GUC', 'MCO', 'PHX', 'PSP', 'DTW', 'MFE', 'HNL', 'SNA', 'SEA', 'DSM', 'SAV', 'MEM', 'BWI', 'CAE', 'HDN', 'KOA', 'FLL', 'IAD', 'IAH', 'SRQ', 'LAX', 'EYW', 'SAT', 'PBI', 'FAT', 'GSP', 'VPS', 'PDX', 'ORF', 'JAC', 'SLC', 'SJU', 'MSP', 'CMH', 'TPA', 'ICT', 'DEN', 'CLT', 'ORD', 'MIA', 'AMA', 'SFO', 'AUS', 'CLE', 'SMF', 'BNA', 'MCI', 'SBA', 'OGG', 'MTJ', 'ANC', 'PIT', 'GRR', 'LIT', 'ATL', 'XNA']",25.341426403641883,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Delta Air Lines Inc.,2019,1018,227,76.09251101321586,"['LGA', 'MSP', 'DTW', 'LAX', 'ATL', 'SLC', 'JFK']",22.29862475442043,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
DFW,Endeavor Air Inc.,2019,211,44,71.93181818181819,"['MSP', 'DTW', 'CVG', 'JFK']",20.85308056872038,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372
